Process 001 | Epoch 00139 | Time(s) 0.3946 | Comm(s) 0.2300 | Reduce(s) 0.1133 | Loss 1.6342
Process 001 | Epoch 00144 | Time(s) 0.3943 | Comm(s) 0.2299 | Reduce(s) 0.1133 | Loss 1.6164
Process 001 | Epoch 00149 | Time(s) 0.3937 | Comm(s) 0.2289 | Reduce(s) 0.1131 | Loss 1.6152
Process 001 | Epoch 00154 | Time(s) 0.3934 | Comm(s) 0.2283 | Reduce(s) 0.1129 | Loss 1.5946
Process 001 | Epoch 00159 | Time(s) 0.3931 | Comm(s) 0.2280 | Reduce(s) 0.1126 | Loss 1.5867
Process 001 | Epoch 00164 | Time(s) 0.3929 | Comm(s) 0.2277 | Reduce(s) 0.1126 | Loss 1.5828
Process 001 | Epoch 00169 | Time(s) 0.3923 | Comm(s) 0.2272 | Reduce(s) 0.1123 | Loss 1.5709
Process 001 | Epoch 00174 | Time(s) 0.3931 | Comm(s) 0.2279 | Reduce(s) 0.1126 | Loss 1.5673
Process 001 | Epoch 00179 | Time(s) 0.3931 | Comm(s) 0.2279 | Reduce(s) 0.1124 | Loss 1.5504
Process 001 | Epoch 00184 | Time(s) 0.3939 | Comm(s) 0.2293 | Reduce(s) 0.1120 | Loss 1.5412
Process 001 | Epoch 00189 | Time(s) 0.3943 | Comm(s) 0.2296 | Reduce(s) 0.1123 | Loss 1.5374
Process 001 | Epoch 00194 | Time(s) 0.3946 | Comm(s) 0.2299 | Reduce(s) 0.1123 | Loss 1.5292
Process 001 | Epoch 00199 | Time(s) 0.3948 | Comm(s) 0.2300 | Reduce(s) 0.1126 | Loss 1.5095
Process 001 | Epoch 00204 | Time(s) 0.3945 | Comm(s) 0.2300 | Reduce(s) 0.1124 | Loss 1.5130
Process 001 | Epoch 00209 | Time(s) 0.3942 | Comm(s) 0.2295 | Reduce(s) 0.1125 | Loss 1.5070
Process 001 | Epoch 00214 | Time(s) 0.3950 | Comm(s) 0.2301 | Reduce(s) 0.1125 | Loss 1.5120
Process 001 | Epoch 00219 | Time(s) 0.3943 | Comm(s) 0.2297 | Reduce(s) 0.1122 | Loss 1.5062
Process 001 | Epoch 00224 | Time(s) 0.3942 | Comm(s) 0.2298 | Reduce(s) 0.1121 | Loss 1.4993
