Process 002 | Epoch 00134 | Time(s) 0.2112 | Comm(s) 0.1501 | Reduce(s) 0.0142 | Loss 1.0804
Process 002 | Epoch 00139 | Time(s) 0.2111 | Comm(s) 0.1492 | Reduce(s) 0.0141 | Loss 1.0653
Process 002 | Epoch 00144 | Time(s) 0.2111 | Comm(s) 0.1495 | Reduce(s) 0.0142 | Loss 1.0496
Process 002 | Epoch 00149 | Time(s) 0.2108 | Comm(s) 0.1493 | Reduce(s) 0.0139 | Loss 1.0468
Process 002 | Epoch 00154 | Time(s) 0.2110 | Comm(s) 0.1499 | Reduce(s) 0.0139 | Loss 1.0493
Process 002 | Epoch 00159 | Time(s) 0.2111 | Comm(s) 0.1496 | Reduce(s) 0.0138 | Loss 1.0460
Process 002 | Epoch 00164 | Time(s) 0.2111 | Comm(s) 0.1500 | Reduce(s) 0.0140 | Loss 1.0564
Process 002 | Epoch 00169 | Time(s) 0.2108 | Comm(s) 0.1496 | Reduce(s) 0.0138 | Loss 1.0373
Process 002 | Epoch 00174 | Time(s) 0.2115 | Comm(s) 0.1502 | Reduce(s) 0.0142 | Loss 1.0196
Process 002 | Epoch 00179 | Time(s) 0.2115 | Comm(s) 0.1504 | Reduce(s) 0.0144 | Loss 1.0257
Process 002 | Epoch 00184 | Time(s) 0.2111 | Comm(s) 0.1499 | Reduce(s) 0.0142 | Loss 1.0568
Process 002 | Epoch 00189 | Time(s) 0.2111 | Comm(s) 0.1503 | Reduce(s) 0.0142 | Loss 1.0102
Process 002 | Epoch 00194 | Time(s) 0.2111 | Comm(s) 0.1505 | Reduce(s) 0.0142 | Loss 1.0119
Process 002 | Epoch 00199 | Time(s) 0.2110 | Comm(s) 0.1508 | Reduce(s) 0.0144 | Loss 0.9972
Process 002 | Epoch 00204 | Time(s) 0.2111 | Comm(s) 0.1507 | Reduce(s) 0.0144 | Loss 0.9881
Process 002 | Epoch 00209 | Time(s) 0.2108 | Comm(s) 0.1504 | Reduce(s) 0.0144 | Loss 0.9630
Process 002 | Epoch 00214 | Time(s) 0.2109 | Comm(s) 0.1507 | Reduce(s) 0.0146 | Loss 0.9502
Process 002 | Epoch 00219 | Time(s) 0.2109 | Comm(s) 0.1510 | Reduce(s) 0.0149 | Loss 1.0185
Process 002 | Epoch 00224 | Time(s) 0.2112 | Comm(s) 0.1513 | Reduce(s) 0.0149 | Loss 0.9241
Process 002 | Epoch 00229 | Time(s) 0.2112 | Comm(s) 0.1515 | Reduce(s) 0.0150 | Loss 0.9011
Process 002 | Epoch 00234 | Time(s) 0.2112 | Comm(s) 0.1512 | Reduce(s) 0.0149 | Loss 0.9825
Process 002 | Epoch 00239 | Time(s) 0.2112 | Comm(s) 0.1515 | Reduce(s) 0.0151 | Loss 0.9186
Process 002 | Epoch 00244 | Time(s) 0.2111 | Comm(s) 0.1512 | Reduce(s) 0.0151 | Loss 0.9113
Process 002 | Epoch 00249 | Time(s) 0.2113 | Comm(s) 0.1516 | Reduce(s) 0.0152 | Loss 0.8983
Process 002 | Epoch 00254 | Time(s) 0.2115 | Comm(s) 0.1519 | Reduce(s) 0.0153 | Loss 0.9157
Process 002 | Epoch 00259 | Time(s) 0.2113 | Comm(s) 0.1518 | Reduce(s) 0.0154 | Loss 0.8757
Process 002 | Epoch 00264 | Time(s) 0.2113 | Comm(s) 0.1520 | Reduce(s) 0.0155 | Loss 0.8919
Process 002 | Epoch 00269 | Time(s) 0.2113 | Comm(s) 0.1523 | Reduce(s) 0.0156 | Loss 0.8844
Process 002 | Epoch 00274 | Time(s) 0.2114 | Comm(s) 0.1525 | Reduce(s) 0.0158 | Loss 0.7798
Process 002 | Epoch 00279 | Time(s) 0.2114 | Comm(s) 0.1524 | Reduce(s) 0.0157 | Loss 0.8769
Process 002 | Epoch 00284 | Time(s) 0.2118 | Comm(s) 0.1529 | Reduce(s) 0.0160 | Loss 0.8422
Process 002 | Epoch 00289 | Time(s) 0.2119 | Comm(s) 0.1532 | Reduce(s) 0.0161 | Loss 0.8220
Process 002 | Epoch 00294 | Time(s) 0.2120 | Comm(s) 0.1535 | Reduce(s) 0.0162 | Loss 0.9042
Process 002 | Epoch 00299 | Time(s) 0.2120 | Comm(s) 0.1536 | Reduce(s) 0.0163 | Loss 0.8869
Process 002 | Epoch 00304 | Time(s) 0.2120 | Comm(s) 0.1536 | Reduce(s) 0.0163 | Loss 0.9929
Process 002 | Epoch 00309 | Time(s) 0.2118 | Comm(s) 0.1536 | Reduce(s) 0.0163 | Loss 0.8071
Process 002 | Epoch 00314 | Time(s) 0.2118 | Comm(s) 0.1537 | Reduce(s) 0.0164 | Loss 0.8467
Process 002 | Epoch 00319 | Time(s) 0.2118 | Comm(s) 0.1537 | Reduce(s) 0.0163 | Loss 0.9404
Process 002 | Epoch 00324 | Time(s) 0.2119 | Comm(s) 0.1536 | Reduce(s) 0.0164 | Loss 0.7724
Process 002 | Epoch 00329 | Time(s) 0.2118 | Comm(s) 0.1534 | Reduce(s) 0.0164 | Loss 0.7438
Process 002 | Epoch 00334 | Time(s) 0.2119 | Comm(s) 0.1533 | Reduce(s) 0.0164 | Loss 0.7893
Process 002 | Epoch 00339 | Time(s) 0.2117 | Comm(s) 0.1533 | Reduce(s) 0.0164 | Loss 0.8263
Process 002 | Epoch 00344 | Time(s) 0.2118 | Comm(s) 0.1536 | Reduce(s) 0.0164 | Loss 0.7705
Process 002 | Epoch 00349 | Time(s) 0.2120 | Comm(s) 0.1539 | Reduce(s) 0.0165 | Loss 0.6323
Process 002 | Epoch 00354 | Time(s) 0.2119 | Comm(s) 0.1539 | Reduce(s) 0.0165 | Loss 0.7695
Process 002 | Epoch 00359 | Time(s) 0.2119 | Comm(s) 0.1541 | Reduce(s) 0.0166 | Loss 0.6891
Process 002 | Epoch 00364 | Time(s) 0.2119 | Comm(s) 0.1539 | Reduce(s) 0.0166 | Loss 0.6369
Process 002 | Epoch 00369 | Time(s) 0.2118 | Comm(s) 0.1540 | Reduce(s) 0.0165 | Loss 0.5478
Process 002 | Epoch 00374 | Time(s) 0.2117 | Comm(s) 0.1536 | Reduce(s) 0.0166 | Loss 0.7397
Process 002 | Epoch 00379 | Time(s) 0.2117 | Comm(s) 0.1537 | Reduce(s) 0.0166 | Loss 0.7558
Process 002 | Epoch 00384 | Time(s) 0.2117 | Comm(s) 0.1538 | Reduce(s) 0.0167 | Loss 0.6308
Process 002 | Epoch 00389 | Time(s) 0.2117 | Comm(s) 0.1538 | Reduce(s) 0.0167 | Loss 0.5908
Process 002 | Epoch 00394 | Time(s) 0.2118 | Comm(s) 0.1539 | Reduce(s) 0.0168 | Loss 0.5760
Process 002 | Epoch 00399 | Time(s) 0.2118 | Comm(s) 0.1540 | Reduce(s) 0.0168 | Loss 0.6540
Process 002 | Epoch 00404 | Time(s) 0.2118 | Comm(s) 0.1540 | Reduce(s) 0.0168 | Loss 0.5899
